Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-10-03 08:30:00+00:00,119962.1875,119981.0625,119728.3046875,119728.3046875,370782208
2025-10-03 08:45:00+00:00,120075.640625,120075.640625,119954.0625,119961.46875,982679552
2025-10-03 09:00:00+00:00,120196.890625,120238.546875,120113.7421875,120113.7421875,1214717952
2025-10-03 09:15:00+00:00,120411.375,120411.375,120105.375,120133.2109375,1517273088
2025-10-03 09:30:00+00:00,120268.75,120398.46875,120264.140625,120398.46875,593133568
2025-10-03 09:45:00+00:00,120380.140625,120380.140625,120268.75,120268.75,102481920
2025-10-03 10:00:00+00:00,120419.125,120419.125,120367.4375,120397.5390625,817668096
2025-10-03 10:15:00+00:00,120530.0390625,120530.0390625,120421.234375,120421.234375,1783185408
2025-10-03 10:30:00+00:00,120584.1328125,120585.265625,120439.7890625,120542.578125,1030823936
2025-10-03 10:45:00+00:00,120544.9921875,120580.5,120506.140625,120578.3515625,1088086016
2025-10-03 11:00:00+00:00,120395.234375,120530.7578125,120395.234375,120527.875,795959296
2025-10-03 11:15:00+00:00,120383.546875,120441.3984375,120258.8359375,120382.40625,372514816
2025-10-03 11:30:00+00:00,120420.796875,120420.796875,120299.859375,120369.875,1831796736
2025-10-03 11:45:00+00:00,120438.4375,120520.296875,120406.984375,120420.0546875,2149015552
2025-10-03 12:00:00+00:00,120443.0234375,120465.453125,120372.9140625,120434.2890625,2288435200
2025-10-03 12:15:00+00:00,120395.359375,120449.8984375,120350.9375,120445.421875,56762368
2025-10-03 12:30:00+00:00,120363.9921875,120383.9453125,120211.0234375,120352.1875,0
2025-10-03 12:45:00+00:00,120455.8359375,120463.90625,120350.546875,120377.921875,31899648
2025-10-03 13:00:00+00:00,120349.1328125,120446.515625,120291.875,120446.515625,570974208
2025-10-03 13:15:00+00:00,120616.59375,120616.59375,120339.84375,120367.296875,970153984
2025-10-03 13:30:00+00:00,120279.9140625,120611.2421875,120279.9140625,120611.2421875,207380480
2025-10-03 13:45:00+00:00,120504.5703125,120607.4609375,120366.6875,120366.6875,684843008
2025-10-03 14:00:00+00:00,120373.421875,120483.21875,120267.3828125,120483.21875,27525120
2025-10-03 14:15:00+00:00,120510.3828125,120510.3828125,120028.78125,120219.40625,461037568
2025-10-03 14:30:00+00:00,120713.7265625,120772.59375,120448.7578125,120523.9921875,197459968
2025-10-03 14:45:00+00:00,120970.359375,121033.4375,120723.8828125,120723.8828125,17252352
2025-10-03 15:00:00+00:00,120855.671875,120963.0625,120762.8671875,120963.0625,757899264
2025-10-03 15:15:00+00:00,121365.3359375,121515.9921875,120931.8828125,120931.8828125,1909342208
2025-10-03 15:30:00+00:00,121800.234375,121832.546875,121377.8828125,121377.8828125,572489728
2025-10-03 15:45:00+00:00,122234.078125,122234.078125,121786.53125,121786.53125,454672384
2025-10-03 16:00:00+00:00,123300.2890625,123300.2890625,122564.96875,122564.96875,9867399168
2025-10-03 16:15:00+00:00,123831.8203125,123831.8203125,123134.140625,123226.453125,2108252160
2025-10-03 16:30:00+00:00,123829.4140625,123919.5546875,123716.890625,123751.9609375,1990631424
2025-10-03 16:45:00+00:00,122793.1484375,123813.25,122793.1484375,123805.859375,2383028224
2025-10-03 17:00:00+00:00,123054.1640625,123075.9140625,121899.5625,122287.2421875,2776555520
2025-10-03 17:15:00+00:00,122640.6953125,123083.09375,122419.046875,123083.09375,1445421056
2025-10-03 17:30:00+00:00,122688.4921875,123012.46875,122490.015625,122587.3671875,1359060992
2025-10-03 17:45:00+00:00,122149.4140625,122537.609375,121782.328125,122537.609375,2112135168
2025-10-03 18:00:00+00:00,122062.4140625,122151.765625,121576.0546875,122137.765625,1109704704
2025-10-03 18:15:00+00:00,122595.8515625,122620.84375,122068.0703125,122068.0703125,614785024
2025-10-03 18:30:00+00:00,122672.71875,122749.3359375,122324.34375,122571.0546875,463159296
2025-10-03 18:45:00+00:00,122480.96875,122732.15625,122440.0625,122683.5,1341767680
2025-10-03 19:00:00+00:00,122518.046875,122610.3984375,122460.4375,122598.40625,1841995776
2025-10-03 19:15:00+00:00,122801.0390625,122801.0390625,122501.484375,122501.484375,566009856
2025-10-03 19:30:00+00:00,122823.7734375,122973.546875,122734.2734375,122859.5625,189906944
2025-10-03 19:45:00+00:00,122724.0078125,122830.1953125,122686.2734375,122830.1953125,0
2025-10-03 20:00:00+00:00,122130.8671875,122736.21875,122130.8671875,122736.21875,302260224
2025-10-03 20:15:00+00:00,122170.0703125,122297.484375,122150.2265625,122150.2265625,25436160
2025-10-03 20:30:00+00:00,122639.0078125,122639.0078125,122197.28125,122197.28125,900898816
2025-10-03 20:45:00+00:00,122598.0078125,122794.953125,122596.546875,122674.296875,972595200
2025-10-03 21:00:00+00:00,122490.6953125,122506.390625,122455.1953125,122476.40625,81690624
2025-10-03 21:15:00+00:00,122397.5,122509.9609375,122368.1796875,122509.9609375,0
2025-10-03 21:30:00+00:00,122207.671875,122379.9609375,122158.1171875,122379.9609375,797900800
2025-10-03 21:45:00+00:00,122443.59375,122443.59375,122088.40625,122214.9453125,1083015168
2025-10-03 22:00:00+00:00,122487.5078125,122507.1015625,122382.5,122382.5,0
2025-10-03 22:15:00+00:00,122558.5234375,122576.0390625,122512.5234375,122512.5234375,47652864
2025-10-03 22:30:00+00:00,122670.265625,122716.5078125,122546.765625,122546.765625,852164608
2025-10-03 22:45:00+00:00,122528.6796875,122672.8984375,122522.6171875,122662.703125,816840704
2025-10-03 23:00:00+00:00,122368.3984375,122523.1015625,122368.3984375,122519.796875,35348480
2025-10-03 23:15:00+00:00,122379.4921875,122424.8046875,122356.453125,122377.625,0
2025-10-03 23:30:00+00:00,122396.3515625,122396.3515625,122257.828125,122357.9140625,756047872
2025-10-03 23:45:00+00:00,122250.8203125,122361.6171875,122250.8203125,122361.6171875,9543680
2025-10-04 00:00:00+00:00,122276.5390625,122292.1171875,122233.4140625,122276.53125,789438464
2025-10-04 00:15:00+00:00,122279.8984375,122330.890625,122255.5,122255.5,884801536
2025-10-04 00:30:00+00:00,122106.2265625,122272.5,122085.890625,122272.5,869040128
2025-10-04 00:45:00+00:00,122158.265625,122158.265625,122066.9375,122105.7734375,54714368
2025-10-04 01:00:00+00:00,122107.8359375,122167.875,122107.8359375,122167.875,844341248
2025-10-04 01:15:00+00:00,122053.9609375,122152.265625,122053.9609375,122141.078125,825655296
2025-10-04 01:30:00+00:00,121970.8984375,122072.0859375,121961.7578125,122057.828125,66043904
2025-10-04 01:45:00+00:00,121837.8359375,121952.671875,121788.078125,121939.5546875,115982336
2025-10-04 02:00:00+00:00,121975.515625,122106.8515625,121907.25,121907.25,681803776
2025-10-04 02:15:00+00:00,121854.484375,121915.6640625,121788.84375,121915.296875,963633152
2025-10-04 02:30:00+00:00,121828.2109375,121868.421875,121790.65625,121860.0859375,11124736
2025-10-04 02:45:00+00:00,121937.171875,121985.9609375,121820.609375,121823.515625,40402944
2025-10-04 03:00:00+00:00,121936.9453125,121949.09375,121905.6328125,121925.515625,0
2025-10-04 03:15:00+00:00,122113.71875,122113.71875,121940.9140625,121940.9140625,675094528
2025-10-04 03:30:00+00:00,122167.3515625,122167.3515625,122106.96875,122126.8984375,0
2025-10-04 03:45:00+00:00,122326.6328125,122326.6328125,122131.46875,122165.65625,913457152
2025-10-04 04:00:00+00:00,122352.6875,122385.109375,122339.2421875,122344.59375,1046577152
2025-10-04 04:15:00+00:00,122421.3125,122444.0625,122335.6640625,122354.046875,998596608
2025-10-04 04:30:00+00:00,122502.265625,122517.34375,122367.875,122367.875,108806144
2025-10-04 04:45:00+00:00,122574.53125,122584.6484375,122523.53125,122523.53125,53362688
2025-10-04 05:00:00+00:00,122709.9765625,122709.9765625,122511.3828125,122570.2421875,875913216
2025-10-04 05:15:00+00:00,122807.6171875,122829.984375,122699.234375,122717.8828125,90570752
2025-10-04 05:30:00+00:00,122613.8359375,122788.7421875,122613.8359375,122754.5625,1030750208
2025-10-04 05:45:00+00:00,122581.0,122667.6875,122522.8203125,122563.078125,49487872
2025-10-04 06:00:00+00:00,122474.0078125,122601.6328125,122474.0078125,122582.421875,0
2025-10-04 06:15:00+00:00,122577.0859375,122664.9921875,122495.9453125,122500.640625,911507456
2025-10-04 06:30:00+00:00,122579.9375,122622.7578125,122579.9375,122588.5625,120324096
2025-10-04 06:45:00+00:00,122524.1640625,122580.9765625,122505.28125,122576.734375,747806720
2025-10-04 07:00:00+00:00,122469.6953125,122523.6015625,122426.9921875,122523.6015625,0
2025-10-04 07:15:00+00:00,122390.03125,122461.5625,122371.453125,122450.3203125,0
2025-10-04 07:30:00+00:00,122371.6953125,122417.8828125,122343.828125,122387.4921875,786169856
2025-10-04 07:45:00+00:00,122353.90625,122369.265625,122306.890625,122369.265625,0
2025-10-04 08:00:00+00:00,122584.9453125,122584.9453125,122347.9609375,122347.9609375,421183488
2025-10-04 08:15:00+00:00,122519.5859375,122547.015625,122434.4453125,122540.0078125,94887936
2025-10-04 08:30:00+00:00,122284.2265625,122497.9921875,122273.203125,122497.9921875,0
2025-10-04 08:45:00+00:00,122336.65625,122349.2734375,122258.3984375,122258.3984375,0
2025-10-04 09:00:00+00:00,122453.859375,122468.3203125,122316.796875,122327.984375,242696192
2025-10-04 09:15:00+00:00,122451.9140625,122500.4140625,122433.8203125,122447.140625,0
2025-10-04 09:30:00+00:00,122400.9921875,122439.8046875,122376.9453125,122439.8046875,631709696
2025-10-04 09:45:00+00:00,122262.796875,122391.0703125,122253.8359375,122391.0703125,20488192
2025-10-04 10:00:00+00:00,122263.125,122344.8671875,122259.9453125,122279.8984375,645562368
2025-10-04 10:15:00+00:00,122356.78125,122356.78125,122291.8984375,122291.8984375,672153600
2025-10-04 10:30:00+00:00,122296.3046875,122371.640625,122267.734375,122362.640625,791035904
2025-10-04 10:45:00+00:00,122176.375,122303.9375,122170.953125,122303.9375,0
2025-10-04 11:00:00+00:00,122124.4921875,122263.140625,122124.4921875,122166.28125,636207104
2025-10-04 11:15:00+00:00,122149.6484375,122149.6484375,122041.546875,122097.0703125,92487680
2025-10-04 11:30:00+00:00,122142.859375,122178.3515625,122104.390625,122152.03125,2286182400
2025-10-04 11:45:00+00:00,122057.734375,122136.953125,122057.734375,122123.375,0
2025-10-04 12:00:00+00:00,122149.3359375,122149.3359375,122041.1875,122041.1875,1433591808
2025-10-04 12:15:00+00:00,122112.9140625,122152.375,122099.0,122146.09375,0
2025-10-04 12:30:00+00:00,122090.1171875,122117.8046875,122071.4453125,122111.734375,0
2025-10-04 12:45:00+00:00,122061.3984375,122086.515625,122021.5234375,122078.0390625,743579648
2025-10-04 13:00:00+00:00,122449.4296875,122491.0703125,122064.1171875,122064.1171875,191905792
2025-10-04 13:15:00+00:00,122401.734375,122485.90625,122394.3984375,122485.90625,44974080
2025-10-04 13:30:00+00:00,122491.34375,122498.4375,122387.0859375,122387.0859375,0
2025-10-04 13:45:00+00:00,122448.3984375,122483.296875,122447.921875,122464.1640625,658989056
2025-10-04 14:00:00+00:00,122416.3984375,122467.734375,122376.3203125,122467.734375,0
2025-10-04 14:15:00+00:00,122372.5,122498.4296875,122372.5,122433.359375,0
2025-10-04 14:30:00+00:00,122302.3828125,122379.234375,122302.3828125,122379.234375,0
2025-10-04 14:45:00+00:00,122067.3671875,122316.546875,122067.3671875,122281.8984375,0
2025-10-04 15:00:00+00:00,122030.4453125,122134.6171875,121972.96875,121972.96875,0
2025-10-04 15:15:00+00:00,121808.1640625,121989.15625,121808.1640625,121977.96875,0
2025-10-04 15:30:00+00:00,121949.8203125,121949.8203125,121769.1875,121783.84375,0
2025-10-04 15:45:00+00:00,121813.265625,122017.625,121813.265625,121942.6953125,423972864
2025-10-04 16:00:00+00:00,121891.1484375,121987.2109375,121827.3515625,121827.3515625,0
2025-10-04 16:15:00+00:00,121702.5625,121747.1796875,121687.8984375,121706.078125,0
2025-10-04 16:30:00+00:00,121865.1015625,121887.5078125,121695.0,121695.0,15155200
2025-10-04 16:45:00+00:00,121737.0546875,121887.6953125,121699.640625,121887.6953125,339963904
2025-10-04 17:00:00+00:00,121863.296875,121889.9140625,121718.15625,121718.15625,0
2025-10-04 17:15:00+00:00,121896.984375,121896.984375,121811.84375,121820.828125,0
2025-10-04 17:30:00+00:00,121774.8671875,121897.3984375,121748.8984375,121897.3984375,688947200
2025-10-04 17:45:00+00:00,121755.78125,121766.4375,121738.3828125,121766.4375,0
2025-10-04 18:00:00+00:00,121799.0625,121871.296875,121784.4375,121790.671875,0
2025-10-04 18:15:00+00:00,121786.3515625,121825.546875,121759.9296875,121795.453125,0
2025-10-04 18:30:00+00:00,121704.25,121792.3828125,121663.578125,121791.53125,0
2025-10-04 18:45:00+00:00,121626.8515625,121704.1171875,121591.8984375,121704.1171875,0
2025-10-04 19:00:00+00:00,121811.1171875,121811.1171875,121643.5390625,121654.3046875,632348672
2025-10-04 19:15:00+00:00,121903.28125,121903.28125,121789.2265625,121832.1640625,0
2025-10-04 19:30:00+00:00,121952.4765625,121955.1015625,121883.890625,121883.890625,615350272
2025-10-04 19:45:00+00:00,121952.3515625,121952.3828125,121923.84375,121936.4453125,670343168
2025-10-04 20:00:00+00:00,121971.6953125,122027.5390625,121967.171875,121981.8828125,556720128
2025-10-04 20:15:00+00:00,122072.0234375,122077.7734375,121979.4296875,121980.03125,669208576
2025-10-04 20:30:00+00:00,122088.203125,122091.0390625,122057.421875,122091.0390625,0
2025-10-04 20:45:00+00:00,121952.6484375,122095.4921875,121952.6484375,122083.5,0
2025-10-04 21:00:00+00:00,122003.859375,122013.109375,121934.0078125,121934.0078125,7749632
2025-10-04 21:15:00+00:00,122324.921875,122324.921875,122139.8671875,122139.8671875,107790336
2025-10-04 21:30:00+00:00,122306.1796875,122350.8515625,122300.890625,122333.390625,0
2025-10-04 21:45:00+00:00,122238.0234375,122312.671875,122224.7890625,122312.671875,720027648
2025-10-04 22:00:00+00:00,122218.9765625,122247.7265625,122205.9765625,122234.0625,609792000
2025-10-04 22:15:00+00:00,122268.1640625,122268.1640625,122219.2265625,122235.03125,730013696
2025-10-04 22:30:00+00:00,122318.59375,122348.5390625,122271.5078125,122271.5078125,30269440
2025-10-04 22:45:00+00:00,122312.625,122373.234375,122275.3359375,122328.578125,8712192
2025-10-04 23:00:00+00:00,122288.8984375,122321.765625,122288.8984375,122304.953125,0
2025-10-04 23:15:00+00:00,122250.71875,122283.4375,122249.2578125,122271.9453125,727674880
2025-10-04 23:30:00+00:00,122359.140625,122359.4375,122290.7890625,122290.7890625,0
2025-10-04 23:45:00+00:00,122416.4921875,122418.1875,122380.1484375,122387.71875,13635584
2025-10-05 00:00:00+00:00,122301.875,122443.71875,122301.875,122443.71875,0
2025-10-05 00:15:00+00:00,122444.0703125,122445.890625,122293.1484375,122293.1484375,0
2025-10-05 00:30:00+00:00,122311.6875,122455.2265625,122311.6875,122455.2265625,0
2025-10-05 00:45:00+00:00,122215.484375,122323.84375,122206.15625,122319.625,118345728
2025-10-05 01:00:00+00:00,122323.375,122331.6953125,122212.3671875,122214.203125,822857728
2025-10-05 01:15:00+00:00,122288.234375,122360.0859375,122220.6640625,122360.0859375,877465600
2025-10-05 01:30:00+00:00,122425.0078125,122426.390625,122286.46875,122290.09375,0
2025-10-05 01:45:00+00:00,122402.8515625,122422.6875,122383.4296875,122422.6875,604123136
2025-10-05 02:00:00+00:00,122428.5234375,122433.25,122396.8203125,122403.3515625,582565888
2025-10-05 02:15:00+00:00,122639.1484375,122639.1484375,122423.4140625,122423.4140625,160796672
2025-10-05 02:30:00+00:00,123618.828125,124278.71875,122770.7578125,122770.7578125,3077537792
2025-10-05 02:45:00+00:00,124008.8984375,124008.8984375,123627.734375,123647.5625,1452523520
2025-10-05 03:00:00+00:00,123848.3359375,124113.8828125,123848.3359375,124113.8828125,968593408
2025-10-05 03:15:00+00:00,123756.5078125,123756.5078125,123384.9453125,123697.953125,1860878336
2025-10-05 03:30:00+00:00,123997.828125,124077.140625,123799.2734375,123799.2734375,467398656
2025-10-05 03:45:00+00:00,123789.421875,124099.484375,123789.421875,124040.390625,1013002240
2025-10-05 04:00:00+00:00,123909.046875,124070.1640625,123836.546875,123836.546875,1122459648
2025-10-05 04:15:00+00:00,124090.546875,124090.546875,123928.203125,123928.203125,72273920
2025-10-05 04:30:00+00:00,124400.8515625,124400.8515625,124066.28125,124075.1796875,74448896
2025-10-05 04:45:00+00:00,125223.9296875,125559.2109375,124324.34375,124324.34375,5461635072
2025-10-05 05:00:00+00:00,125223.3203125,125359.0625,124912.828125,125188.15625,1863258112
2025-10-05 05:15:00+00:00,125324.96875,125324.96875,124962.6484375,125180.1484375,1800626176
2025-10-05 05:30:00+00:00,125147.75,125366.90625,125147.75,125366.90625,1930285056
2025-10-05 05:45:00+00:00,124992.8359375,125154.234375,124964.1640625,125154.234375,604037120
2025-10-05 06:00:00+00:00,125015.28125,125188.3359375,125015.28125,125100.59375,272154624
2025-10-05 06:15:00+00:00,124957.75,125071.7421875,124825.84375,125071.7421875,1327398912
2025-10-05 06:30:00+00:00,124946.625,124987.6640625,124863.1953125,124987.4375,1228480512
2025-10-05 06:45:00+00:00,125024.953125,125133.28125,125001.34375,125038.25,632442880
2025-10-05 07:00:00+00:00,125015.6640625,125027.3203125,124916.75,125007.7265625,1090416640
2025-10-05 07:15:00+00:00,124883.90625,125102.1640625,124883.90625,125009.1484375,1228775424
2025-10-05 07:30:00+00:00,124697.984375,124808.90625,124681.921875,124808.90625,1673322496
2025-10-05 07:45:00+00:00,124878.234375,124897.9375,124693.484375,124701.0078125,136040448
2025-10-05 08:00:00+00:00,124685.5390625,124782.1640625,124602.578125,124742.640625,867631104
2025-10-05 08:15:00+00:00,124735.96875,124792.8984375,124647.2734375,124647.2734375,767934464
2025-10-05 08:30:00+00:00,124686.7265625,124729.703125,124628.078125,124677.6640625,77746176
2025-10-05 08:45:00+00:00,124599.2421875,124698.8671875,124593.765625,124698.8671875,25710592
2025-10-05 09:00:00+00:00,124501.078125,124617.6015625,124501.078125,124597.6953125,2103562240
2025-10-05 09:15:00+00:00,124359.984375,124392.6796875,124284.71875,124364.3984375,1128140800
2025-10-05 09:30:00+00:00,123162.5546875,124006.03125,123129.6015625,124006.03125,1946558464
2025-10-05 09:45:00+00:00,123131.9375,123216.234375,122902.7265625,122902.7265625,1849081856
2025-10-05 10:00:00+00:00,122880.90625,123048.140625,122630.2265625,123048.140625,1097072640
2025-10-05 10:15:00+00:00,123020.671875,123100.4453125,122867.1015625,122871.40625,1582481408
2025-10-05 10:30:00+00:00,122851.21875,123021.03125,122739.625,123021.03125,291471360
2025-10-05 10:45:00+00:00,123087.03125,123103.4921875,122907.265625,122907.265625,1120219136
2025-10-05 11:00:00+00:00,122982.8984375,123225.7109375,122982.8984375,123074.9765625,444829696
2025-10-05 11:15:00+00:00,123393.046875,123412.46875,122969.8203125,122969.8203125,372113408
2025-10-05 11:30:00+00:00,123334.0546875,123361.0703125,123238.7109375,123361.0703125,331022336
2025-10-05 11:45:00+00:00,123516.5234375,123518.1171875,123382.0390625,123388.625,217067520
2025-10-05 12:00:00+00:00,123157.2734375,123490.3203125,123014.1171875,123490.3203125,1048068096
2025-10-05 12:15:00+00:00,123177.9140625,123250.5546875,123152.765625,123157.140625,1166979072
2025-10-05 12:30:00+00:00,123070.9296875,123174.7109375,123007.171875,123148.546875,104439808
2025-10-05 12:45:00+00:00,123180.234375,123238.546875,123079.3125,123079.3125,8217907200
2025-10-05 13:00:00+00:00,123303.0234375,123303.0234375,123123.015625,123123.015625,0
2025-10-05 13:15:00+00:00,123306.234375,123306.234375,123226.65625,123296.78125,146608128
2025-10-05 13:30:00+00:00,123317.1015625,123366.1484375,123258.75,123261.2265625,1467453440
2025-10-05 13:45:00+00:00,123187.90625,123300.8828125,123171.8125,123300.8828125,281534464
2025-10-05 14:00:00+00:00,123321.2421875,123352.453125,123261.7734375,123261.7734375,175341568
2025-10-05 14:15:00+00:00,123230.140625,123313.0703125,123176.875,123313.0703125,312152064
2025-10-05 14:30:00+00:00,122856.1171875,123251.0,122856.1171875,123234.0625,946642944
2025-10-05 14:45:00+00:00,123051.3671875,123060.515625,122901.9375,122901.9375,805679104
2025-10-05 15:00:00+00:00,122944.015625,123056.0703125,122885.0625,123056.0703125,0
2025-10-05 15:15:00+00:00,122959.328125,123023.8046875,122959.328125,122968.5390625,842489856
2025-10-05 15:30:00+00:00,122793.4296875,122933.6953125,122740.53125,122926.5,0
2025-10-05 15:45:00+00:00,122849.703125,122880.1640625,122791.09375,122791.09375,68329472
2025-10-05 16:00:00+00:00,123097.375,123124.6328125,122840.3515625,122840.3515625,0
2025-10-05 16:15:00+00:00,123037.2109375,123094.5546875,123027.359375,123094.5546875,697184256
2025-10-05 16:30:00+00:00,123083.046875,123103.765625,122988.4921875,123000.875,769777664
2025-10-05 16:45:00+00:00,123270.2734375,123270.2734375,122460.3671875,123063.0859375,1383264256
2025-10-05 17:00:00+00:00,123276.65625,123464.453125,123266.203125,123317.109375,691453952
2025-10-05 17:15:00+00:00,123218.625,123350.0859375,123213.578125,123272.546875,235397120
2025-10-05 17:30:00+00:00,123053.0703125,123225.1484375,123003.8359375,123225.1484375,58597376
2025-10-05 17:45:00+00:00,123070.9296875,123156.34375,123063.8515625,123146.96875,293322752
2025-10-05 18:00:00+00:00,122976.96875,123147.71875,122961.359375,123125.765625,994123776
2025-10-05 18:15:00+00:00,123073.609375,123077.4375,123003.0859375,123044.390625,163520512
2025-10-05 18:30:00+00:00,123038.546875,123199.375,123033.7265625,123081.578125,1933402112
2025-10-05 18:45:00+00:00,123016.453125,123094.4765625,123015.640625,123031.3671875,873316352
2025-10-05 19:00:00+00:00,122684.671875,123038.359375,122684.671875,123038.359375,33873920
2025-10-05 19:15:00+00:00,122931.109375,122954.8828125,122759.4609375,122796.8984375,1319034880
2025-10-05 19:30:00+00:00,122796.375,122903.703125,122758.46875,122870.578125,645898240
2025-10-05 19:45:00+00:00,122587.2421875,122774.046875,122587.2421875,122774.046875,1315512320
2025-10-05 20:00:00+00:00,122764.453125,122764.453125,122549.6484375,122549.6484375,859840512
2025-10-05 20:15:00+00:00,122718.640625,122772.7578125,122718.640625,122740.3203125,421126144
2025-10-05 20:30:00+00:00,122943.8828125,123042.125,122729.6484375,122729.6484375,603152384
2025-10-05 20:45:00+00:00,122835.984375,122971.8125,122835.984375,122953.1875,975691776
2025-10-05 21:00:00+00:00,122579.140625,122762.3125,122573.2109375,122758.71875,345513984
2025-10-05 21:15:00+00:00,122717.5234375,122793.1796875,122606.1640625,122606.1640625,820224000
2025-10-05 21:30:00+00:00,122678.0546875,122715.2734375,122574.484375,122715.2734375,4915200
2025-10-05 21:45:00+00:00,122743.8671875,122778.4921875,122689.1015625,122698.109375,329482240
2025-10-05 22:00:00+00:00,122978.8359375,123091.6171875,122880.515625,122880.515625,1051222016
2025-10-05 22:15:00+00:00,123237.328125,123305.3125,122965.4765625,122965.4765625,111779840
2025-10-05 22:30:00+00:00,123149.578125,123208.6640625,123099.25,123208.6640625,2197413888
2025-10-05 22:45:00+00:00,123266.453125,123266.453125,123124.6796875,123175.7265625,33636352
2025-10-05 23:00:00+00:00,123449.640625,123474.6171875,123255.8046875,123255.8046875,423370752
2025-10-05 23:15:00+00:00,123403.2734375,123511.6015625,123403.2734375,123472.046875,368844800
2025-10-05 23:30:00+00:00,123536.203125,123551.046875,123471.8046875,123471.8046875,1344405504
2025-10-05 23:45:00+00:00,123507.8203125,123549.8359375,123490.0859375,123536.15625,55869440
2025-10-06 00:00:00+00:00,123532.546875,123532.546875,123335.6796875,123508.1484375,1101561856
2025-10-06 00:15:00+00:00,123632.2890625,124301.5,123554.25,123554.25,1854955520
2025-10-06 00:30:00+00:00,123712.96875,123839.25,123558.78125,123838.4921875,880328704
2025-10-06 00:45:00+00:00,123375.171875,123716.3125,123199.578125,123716.3125,936083456
2025-10-06 01:00:00+00:00,123589.5078125,123592.5078125,123298.265625,123311.78125,642973696
2025-10-06 01:15:00+00:00,123949.46875,124001.1171875,123436.03125,123535.171875,184016896
2025-10-06 01:30:00+00:00,123842.3203125,124195.1640625,123842.3203125,123883.0,1512947712
2025-10-06 01:45:00+00:00,124084.796875,124084.796875,123862.875,123899.2109375,150126592
2025-10-06 02:00:00+00:00,123913.7578125,124110.828125,123895.5390625,124104.90625,96157696
2025-10-06 02:15:00+00:00,123948.8359375,124023.4375,123900.0078125,123912.3515625,1017888768
2025-10-06 02:30:00+00:00,123869.9140625,123929.78125,123585.0,123908.5625,1433804800
2025-10-06 02:45:00+00:00,124048.40625,124184.0625,123883.6171875,123884.234375,270409728
2025-10-06 03:00:00+00:00,124046.453125,124137.5234375,123997.2734375,124137.5234375,0
2025-10-06 03:15:00+00:00,123993.703125,124061.8984375,123915.2578125,124053.4296875,753123328
2025-10-06 03:30:00+00:00,123931.5703125,123989.9921875,123907.6484375,123975.7578125,695836672
2025-10-06 03:45:00+00:00,123893.6484375,123951.40625,123809.0234375,123937.0859375,0
2025-10-06 04:00:00+00:00,123876.234375,123883.5625,123805.8671875,123883.109375,0
2025-10-06 04:15:00+00:00,123981.09375,124004.390625,123880.515625,123880.515625,0
2025-10-06 04:30:00+00:00,123724.9140625,123997.96875,123693.328125,123993.03125,0
2025-10-06 04:45:00+00:00,123663.5234375,123776.9140625,123661.171875,123756.75,0
2025-10-06 05:00:00+00:00,123408.6875,123622.90625,123408.6875,123622.90625,0
2025-10-06 05:15:00+00:00,123611.8828125,123611.8828125,123369.671875,123369.671875,0
2025-10-06 05:30:00+00:00,123500.5546875,123563.34375,123487.1171875,123563.34375,611524608
2025-10-06 05:45:00+00:00,123609.3125,123713.609375,123531.0859375,123532.7734375,216715264
2025-10-06 06:00:00+00:00,123794.1015625,123821.6796875,123604.9765625,123604.9765625,0
2025-10-06 06:15:00+00:00,123794.4140625,123833.8828125,123692.8515625,123833.8828125,0
2025-10-06 06:30:00+00:00,124056.6953125,124093.8125,123856.28125,123856.28125,130539520
2025-10-06 06:45:00+00:00,123954.8046875,124025.671875,123866.7578125,124008.671875,808013824
2025-10-06 07:00:00+00:00,123881.3828125,123979.328125,123845.4609375,123945.109375,0
2025-10-06 07:15:00+00:00,123858.2109375,123985.578125,123858.2109375,123985.578125,779141120
2025-10-06 07:30:00+00:00,123436.375,123871.109375,123436.375,123871.109375,163880960
2025-10-06 07:45:00+00:00,123395.75,123453.7265625,123370.2109375,123450.8125,405217280
2025-10-06 08:00:00+00:00,123659.1875,123688.8046875,123412.109375,123412.109375,694484992
2025-10-06 08:15:00+00:00,123756.65625,123760.8671875,123618.2578125,123662.296875,61194240
2025-10-06 08:30:00+00:00,123818.8515625,123865.984375,123762.890625,123762.890625,359845888
2025-10-06 08:45:00+00:00,123857.8984375,123860.9375,123723.3671875,123733.046875,68096000
2025-10-06 09:00:00+00:00,123970.8515625,124031.28125,123873.9921875,123873.9921875,576647168
2025-10-06 09:15:00+00:00,123933.0234375,123983.4296875,123900.671875,123983.4296875,784670720
2025-10-06 09:30:00+00:00,123867.03125,123929.3515625,123864.1875,123929.3515625,0
2025-10-06 09:45:00+00:00,123976.078125,124039.984375,123830.75,123830.75,0
2025-10-06 10:00:00+00:00,124001.8203125,124057.3125,123954.9921875,123997.4609375,595689472
2025-10-06 10:15:00+00:00,124111.8671875,124111.8671875,123963.90625,123992.65625,801447936
2025-10-06 10:30:00+00:00,124091.125,124109.03125,124066.765625,124081.5625,753348608
2025-10-06 10:45:00+00:00,124029.578125,124173.4453125,124029.578125,124091.2265625,0
2025-10-06 11:00:00+00:00,123855.421875,124009.8125,123849.0546875,124009.8125,0
